Feature,R2,RMSE,MAE,Correlation,P_value
PLEKHA2,-0.009662508964538574,0.2825694130125914,0.2381313592195511,-0.27220443,0.11366433984003459
GCDH,-0.009668588638305664,0.4487239600571901,0.34629717469215393,0.25800312,0.1345495423397947
SEC22B,-0.009682178497314453,0.7340058961548316,0.5855857133865356,-0.39165545,0.019979445456191406
ZDHHC5,-0.009720444679260254,0.6650192100933953,0.5062869191169739,0.39068317,0.0203165646882886
MVP,-0.009729862213134766,1.2327752672188685,1.007150650024414,-0.827662,8.661051852704047e-10
NCS1,-0.009747743606567383,0.45093706965012875,0.37831735610961914,-0.011166382,0.9492380465258451
COMMD9,-0.00975644588470459,0.4682800002999443,0.37226787209510803,0.15491176,0.37423554064730885
CCNA2,-0.009770989418029785,0.40448714123741253,0.33095583319664,0.43979844,0.008202113132891781
BCAS2,-0.009771585464477539,0.3278616802318333,0.24514494836330414,0.3204226,0.060570062123430295
THBS1,-0.009792566299438477,0.9806344853484007,0.7721663117408752,-0.3074004,0.07244104874999671
EP400,-0.009806394577026367,0.5449468408696904,0.4418761730194092,-0.1905268,0.2729401910420165
MRPS16,-0.009810686111450195,0.588309129558405,0.45604372024536133,0.4906829,0.0027650796305104357
SRRM2,-0.009813427925109863,0.43731876434118105,0.3241218626499176,-0.089372106,0.6096631664175652
NIFK,-0.009814023971557617,0.5334308403506731,0.3989015221595764,-0.21002571,0.22590839848705657
YWHAE,-0.009837031364440918,0.9283873177714453,0.7551748752593994,-0.6024613,0.00012839805613093578
COA7,-0.009843587875366211,0.5445174490494643,0.4550369381904602,-0.08896991,0.6112798413932636
DNTTIP1,-0.00985252857208252,0.447365445654529,0.35758429765701294,0.12443144,0.47634900499760036
UACA,-0.009887218475341797,0.6059336200528903,0.4910042881965637,0.7441567,2.991939765644852e-07
MAP4K4,-0.009892582893371582,0.4758180056000016,0.37876278162002563,0.15126768,0.38571322559185633
CMBL,-0.009901642799377441,0.7361447538529247,0.5409125089645386,-0.3082829,0.07158330560163718
UBXN1,-0.009902119636535645,0.9988900819970986,0.7813940048217773,-0.58484155,0.0002245370564634546
MGAT5,-0.009909868240356445,0.41950583141193093,0.32967671751976013,-0.08406805,0.6311262120026446
DPYSL4,-0.009934544563293457,0.9184266267374923,0.7219844460487366,-0.6374385,3.8181614794229495e-05
SLC39A6,-0.009940505027770996,0.376224842085898,0.2678681015968323,0.013112314,0.9404062320460611
DNAAF5,-0.00994718074798584,0.5879426597303112,0.4548207223415375,-0.08241044,0.6378961307531293
ATF7IP,-0.009972333908081055,0.4647381927145659,0.3905056118965149,0.14396422,0.4093245637455017
DYNC2H1,-0.009973645210266113,0.23171608614017367,0.1715870350599289,-0.032080084,0.8548431622217273
DGKA,-0.009975314140319824,0.48378724154459607,0.3809128999710083,-0.066862755,0.7027382236846124
LNPK,-0.009986042976379395,0.5246202855456183,0.41545236110687256,0.3013474,0.07854326229997433
PLEKHO2,-0.009986162185668945,0.6754472822404188,0.5268675684928894,-0.33767745,0.047269271180963905
LIMA1,-0.009994029998779297,1.2385380235024341,1.0892986059188843,0.79996663,8.1215989562315e-09
UBQLN2,-0.010071039199829102,0.8837158510012263,0.7149778604507446,-0.7413617,3.4978712272706037e-07
YME1L1,-0.010094165802001953,0.4723882467073569,0.3793743848800659,0.38771093,0.02137660799886917
RNF40,-0.01009976863861084,0.6185745635963205,0.513634443283081,-0.43867657,0.008386184139848788
PLIN2,-0.010111212730407715,0.6685523890935833,0.5445841550827026,0.14605956,0.4024681418225063
SLC25A13,-0.010118722915649414,0.6230896124935581,0.4591918885707855,0.4886049,0.002900094156829045
IRF2BP1,-0.010126829147338867,0.6311573706545784,0.5139745473861694,0.45930922,0.005510027129684462
GTPBP10,-0.010161995887756348,0.4743456166481541,0.348968505859375,0.61754483,7.747034114672273e-05
NUTF2,-0.01018381118774414,0.9446048136824918,0.7304525375366211,0.41684207,0.012735972231057106
HARS2,-0.010190367698669434,0.5350956012301934,0.4263803958892822,-0.15163882,0.38453472880996337
ZMYND8,-0.010193705558776855,0.5002014231280643,0.3603283166885376,0.5982753,0.00014706545091989484
EPS8L1,-0.01019442081451416,0.585964507434218,0.4705365300178528,0.064229876,0.713941575013479
FLYWCH2,-0.010199904441833496,0.6078564968709249,0.4780462682247162,0.6320148,4.6531900580351794e-05
DDX54,-0.010200738906860352,0.7251756619709647,0.5746051073074341,0.23157465,0.1807211974589801
PTRH2,-0.010208964347839355,0.607097305965274,0.48646458983421326,0.4439711,0.007547417633918599
TP53BP1,-0.010210394859313965,0.5531144469811599,0.41746634244918823,-0.112606555,0.5195440159716935
IRF2BP2,-0.010211467742919922,0.557376067879803,0.4603481888771057,-0.5488524,0.0006398781605635999
PARP1,-0.010213732719421387,1.0137968188479933,0.8727665543556213,-0.85835,4.335835095814703e-11
NSMCE2,-0.010220646858215332,0.48216028882107265,0.3734588325023651,0.22940242,0.1849610586230445
C5orf22,-0.010221123695373535,0.6152765653161512,0.5029540657997131,0.3788164,0.024826532853763777
TBCD,-0.010234355926513672,0.6559072689452143,0.5060140490531921,-0.6058866,0.00011473725415972431
VAMP5,-0.010236263275146484,0.5273799742513585,0.4190455973148346,0.14926733,0.39209976324066376
SNX6,-0.010245919227600098,0.5448186906587795,0.3771055340766907,-0.17683625,0.3095245612900436
IQGAP3,-0.010256052017211914,0.6520853044604003,0.5258719325065613,-0.53749305,0.0008694872466119833
ABLIM1,-0.01025700569152832,0.7872982129924024,0.6563450694084167,0.5936658,0.00017040657874549728
ITGB6,-0.01026296615600586,0.8225068307146547,0.6670089364051819,0.3414563,0.04469541941806075
FAM50A,-0.010294675827026367,0.7331769382716669,0.5696085691452026,-0.6017635,0.0001313540546691378
ESF1,-0.010315179824829102,0.46686307685058764,0.3874310553073883,0.0078417435,0.9643401074019894
SMG9,-0.01032721996307373,0.5131487775583434,0.40053674578666687,0.070003524,0.6894537202566692
GLRX,-0.010344624519348145,1.0017468572900008,0.7543042302131653,0.31867182,0.06207012802806542
PLXNA1,-0.010353684425354004,0.4366257822787105,0.36322611570358276,-0.10101734,0.5636673755752202
SETD3,-0.010353922843933105,0.5792561110946731,0.4552565813064575,0.45422414,0.0061254362688492655
RNASET2,-0.010368943214416504,0.8568006972158714,0.6659008860588074,-0.036084056,0.836954859753756
PYCARD,-0.010371088981628418,0.7081302089785761,0.5669307112693787,0.07457326,0.6702880987772556
POLR1B,-0.010385394096374512,0.3121457834218062,0.25567829608917236,-0.45504993,0.006021646910797474
TOE1,-0.01039421558380127,0.4504772470223963,0.36361199617385864,0.10416113,0.551529727245232
FKBP1A,-0.01040184497833252,0.7989837569494255,0.6274557113647461,-0.14659074,0.4007404451583432
STX17,-0.010411381721496582,0.4075681136841089,0.336661696434021,-0.30324277,0.07659104915359903
RPS10,-0.010416030883789062,0.4351962607051284,0.30656757950782776,-0.123237625,0.4806230572665084
DCAF1,-0.01041877269744873,0.5445991298667885,0.3746944069862366,0.18715206,0.28168445709467027
PITHD1,-0.010432243347167969,1.172313303043021,0.9764679074287415,-0.7845474,2.442548085394345e-08
SPATA20,-0.01046764850616455,0.5572626754017396,0.46491312980651855,-0.50461453,0.00199307599709688
HSPA9,-0.010468602180480957,0.7649926279373498,0.6165863871574402,0.6843071,5.818545418226303e-06
EMC4,-0.010477066040039062,0.5110857885446773,0.3883310854434967,0.5487061,0.0006424561679530367
NUBP1,-0.010478734970092773,0.6161981934984316,0.4859493374824524,-0.26407537,0.1252981120476806
CNOT9,-0.010486602783203125,0.4470524675600032,0.35086604952812195,0.3420884,0.04427605497593722
MYL6B,-0.010488033294677734,0.474055229664364,0.3567618727684021,0.4818451,0.00337977770742236
SCEL,-0.010502338409423828,0.5081258540597943,0.41076943278312683,-0.59189856,0.00018020126993612692
HIP1,-0.010504007339477539,0.48449162648113225,0.38318300247192383,-0.084178895,0.6306744669256287
UBL5,-0.010510921478271484,0.49015872873221267,0.38962674140930176,0.072006635,0.681028564498702
MRPS25,-0.010512232780456543,0.5954251000154374,0.4690013825893402,-0.64918333,2.455258385358334e-05
PPM1A,-0.010542154312133789,0.6806979068349008,0.5456568002700806,0.74502695,2.848731729715314e-07
NCAPH2,-0.010554790496826172,0.5609717536604873,0.44610023498535156,-0.5104692,0.0017297223467172113
PIK3R1,-0.010577678680419922,0.4408639429056194,0.3686445653438568,-0.37812486,0.02511297634561518
LMF2,-0.010588526725769043,0.5439281906090457,0.44351547956466675,0.32078385,0.06026418594881843
TMX3,-0.010598063468933105,0.6542889267168231,0.5259417295455933,0.1860202,0.2846573597569617
ZNF512,-0.010601162910461426,0.6984942214770489,0.5510299801826477,-0.73220253,5.758011595986257e-07
TXNL1,-0.010612964630126953,0.8705737353674876,0.6885727047920227,-0.6806481,6.821610613272739e-06
IFI16,-0.010625243186950684,0.7452515647178176,0.6273880004882812,0.5907009,0.00018712283576502955
ERP29,-0.010646820068359375,0.6957403002771131,0.5749002695083618,-0.27800074,0.10587817824966775
ZNF281,-0.010648965835571289,0.27807693548323736,0.2457617074251175,0.5535579,0.0005617460455306457
ASF1B,-0.010651707649230957,0.41848131641261105,0.327786386013031,-0.25126904,0.14538741267292601
TMEM245,-0.010667085647583008,0.8964422876788304,0.7305535674095154,-0.52382433,0.0012400268899117215
FCGRT,-0.01067507266998291,0.6670069546272613,0.5207984447479248,-0.23204258,0.1798170199765092
RAPH1,-0.010680556297302246,0.6158742332384041,0.491013765335083,-0.49201557,0.002681393081041238
FN1,-0.010697603225708008,1.3567331446747624,1.0757842063903809,0.5645788,0.0004109132153770869
AURKAIP1,-0.01070106029510498,0.5191610924996584,0.45645472407341003,0.57757586,0.0002801389456534808
RPS11,-0.01071465015411377,0.5200772105720805,0.4025369882583618,0.085101314,0.6269208695985721
KIFC3,-0.01073002815246582,0.47835450866008267,0.383339524269104,0.20513447,0.23715001681925332
PPP1R13L,-0.010731935501098633,1.0946839296204856,0.8923346996307373,-0.59346527,0.00017149333091295415
MEAF6,-0.010785102844238281,0.5532955919554498,0.42946967482566833,-0.7014792,2.673479946725041e-06
RFC5,-0.010822296142578125,0.462207176970929,0.3586491048336029,-0.5690512,0.000360808350307691
NDUFB2,-0.01083230972290039,0.5835113395710269,0.44582414627075195,-0.3675663,0.02983596737488268
UNK,-0.01083517074584961,0.36762082118487266,0.2773935794830322,-0.101446636,0.562002812883649
MT-CO2,-0.010837197303771973,0.6682036806530417,0.536811113357544,0.50752926,0.001857884297713015
KYAT3,-0.010851502418518066,0.5892904351610936,0.4357856810092926,-0.32022786,0.06073552158726727
RHOC,-0.010856032371520996,1.0516697413726532,0.8869078755378723,0.8218444,1.4303807377526857e-09
GTPBP1,-0.0108565092086792,0.9945851888960261,0.8311347365379333,0.7800784,3.3056447804491196e-08
ACTR10,-0.010858416557312012,0.4261666399864116,0.3176608085632324,0.27489007,0.11000491248531072
CLASP2,-0.010871171951293945,0.5102402388645042,0.34940430521965027,-0.40728837,0.015166708264926585
EIF2S1,-0.010874390602111816,0.6101460347315667,0.44051066040992737,0.36392468,0.031624704924023264
TAF6,-0.010879278182983398,0.3684009225175223,0.29868218302726746,0.027354596,0.8760458809533327
TBL2,-0.010881423950195312,0.9084141639885196,0.7440282106399536,-0.8435485,1.9904348752317976e-10
TSSC4,-0.010881662368774414,0.5603315624392133,0.43853241205215454,-0.22459745,0.19458779179035146
TSPYL5,-0.010889649391174316,0.5889110896761096,0.46528610587120056,-0.023225555,0.8946428255889255
UBR4,-0.010895013809204102,0.6076300653694996,0.43120238184928894,0.018077336,0.9179062854856298
CDH13,-0.010897397994995117,1.0477543454254195,0.8940843939781189,-0.5947256,0.00016476453118723032
ABI2,-0.010931015014648438,0.690721485250746,0.5432692766189575,-0.54861885,0.0006439972707101156
QSOX2,-0.010964393615722656,0.5116699428432754,0.37656933069229126,0.12779988,0.46439818968194163
GALNS,-0.01098179817199707,0.5179930553228502,0.4158574342727661,0.25484085,0.13956226838652114
GULP1,-0.010987281799316406,0.4582861438936026,0.326478511095047,0.32049313,0.06051030502520094
MOCS3,-0.011015176773071289,0.5464269437462921,0.4526982605457306,-0.4252599,0.010875040116388356
EIF1AX,-0.011022806167602539,0.4881059102905909,0.39294931292533875,-0.18953292,0.2754969860593648
CHD7,-0.011028528213500977,0.6866516818298819,0.5410326719284058,0.41436124,0.013333154724751576
NDUFS7,-0.011033415794372559,0.4430807641443756,0.35275793075561523,0.11004334,0.5291545358174832
NSUN2,-0.011046409606933594,0.6899321191679663,0.5753580331802368,0.36787793,0.02968683773967255
MAGED1,-0.011066436767578125,0.5065759716089944,0.40442606806755066,0.31344432,0.06672380289729642
PLD3,-0.011066794395446777,0.8317802659568608,0.5624856948852539,0.05155337,0.7686716546179945
UBE2N,-0.011086702346801758,0.9632664192833896,0.7857769727706909,-0.7614982,1.0834356314559004e-07
CCDC115,-0.01112377643585205,0.4460677384844881,0.36235368251800537,0.37681893,0.025661355388254044
EPHB4,-0.011125922203063965,0.44865229177804733,0.36210593581199646,0.6162152,8.108335639473307e-05
SLFN11,-0.011139631271362305,0.45081791059282045,0.3819658160209656,-0.4442114,0.007511129551977683
HS2ST1,-0.011144518852233887,0.5899277178889624,0.41783857345581055,0.2716601,0.11441701602782427
LETM1,-0.011173605918884277,0.5089112352941625,0.3878108561038971,0.12910804,0.4598000545120299
CRIPT,-0.011179685592651367,0.4556887054647161,0.35349342226982117,-0.55342376,0.0005638499501057526
BMP2K,-0.01118171215057373,0.6682385351565443,0.5125849843025208,0.058806375,0.7372033394159246
SERPINE1,-0.011182785034179688,0.7682230717476487,0.6581799387931824,0.40249255,0.016526744461152945
DDX31,-0.01119375228881836,0.5448638174104485,0.44477611780166626,0.33927074,0.0461699572936247
NUP85,-0.01120293140411377,0.35856495660608906,0.2810044288635254,-0.04062733,0.816754567114415
HADHB,-0.011204004287719727,0.8212832202318029,0.6621726751327515,-0.7377965,4.2570982141513207e-07
EIF2B1,-0.011217474937438965,0.46912634364870054,0.38059771060943604,-0.6065954,0.00011207905043969847
KRR1,-0.011225581169128418,0.44307033847327626,0.3662434220314026,0.47731683,0.003738352569362437
PDIA6,-0.011232614517211914,0.48334976105341276,0.37650156021118164,0.52828443,0.0011062027365636496
RRP8,-0.011246800422668457,0.43325242363130234,0.3494683504104614,-0.29377764,0.08672707938636887
HPF1,-0.01125490665435791,0.45016358567854425,0.3898014426231384,0.602028,0.00013022644896816969
MRPL38,-0.011256098747253418,0.508162216662904,0.40066611766815186,0.46540332,0.004843235997525639
ALDH3B1,-0.011259317398071289,0.726600522922986,0.5840356945991516,0.391291,0.02010525359645311
RIC8A,-0.011269330978393555,0.6690056989381449,0.4828897714614868,-0.22545603,0.19284248668201398
C19orf47,-0.011270403861999512,0.48185786586633883,0.37372133135795593,0.06935187,0.6922024099931927
GTF3C4,-0.011279463768005371,0.32022529671079214,0.2414485365152359,-0.24602503,0.1542586362798705
METTL7B,-0.011281967163085938,0.45082473611243795,0.3292751908302307,-0.08485939,0.6279047086624082
COX16,-0.011293888092041016,0.2173932524553635,0.16746889054775238,0.23643011,0.17149389029857384
TPBG,-0.011301755905151367,1.0143381035206083,0.8503918051719666,0.7278504,7.246107358161582e-07
PMVK,-0.011313676834106445,1.0048466296859855,0.7733765244483948,0.23032051,0.1831607237415735
PSMD8,-0.011361956596374512,0.6060999871503674,0.45699113607406616,-0.3601187,0.03358700243605909
APOL2,-0.011363506317138672,1.2742393636994902,1.0293484926223755,0.73992854,3.7867099337171844e-07
PHF6,-0.01138460636138916,0.659955304503638,0.5478286743164062,-0.32258353,0.058758308545608325
AIF1L,-0.011384725570678711,0.4336737481628108,0.31379351019859314,-0.011675044,0.9469288443586164
PRKAR1B,-0.011393427848815918,0.4107167909528016,0.3376198709011078,0.41233623,0.013837935589257666
OSBP,-0.011414051055908203,0.6732374172855102,0.492090106010437,-0.48071033,0.003466717474525002
MYL9,-0.011423826217651367,0.8459910900219427,0.6533975601196289,0.1059896,0.5445272843639816
RUNX1,-0.011426925659179688,0.42198534687984174,0.3393265902996063,-0.09773029,0.5764879444004976
SERF2,-0.011472940444946289,0.4398973550874821,0.341346800327301,-0.034910824,0.8421886048531964
EIF3K,-0.01147758960723877,0.6913184417312004,0.4924072325229645,-0.51273185,0.0016364313852614786
NUP188,-0.011481404304504395,0.45057200727355196,0.33081546425819397,0.19638953,0.25817506887554004
MED29,-0.011484742164611816,0.3688383327979313,0.2845514416694641,-0.60447854,0.0001201860843907744
XRN2,-0.01148974895477295,0.35447150556274676,0.27842357754707336,0.22321779,0.19741568883812016
NOL6,-0.011495232582092285,0.573181123096789,0.4790157377719879,-0.49014398,0.0027995535797468427
ADD2,-0.011501073837280273,0.6326799136065624,0.49897733330726624,0.5845802,0.0002263513961709571
EPDR1,-0.011511087417602539,0.7634732117265863,0.6440193057060242,0.5687173,0.00036435281855222825
MRPL55,-0.011522650718688965,0.5096733331260943,0.39270511269569397,0.59615713,0.0001574095580185114
SMTN,-0.01152491569519043,0.6566967351882543,0.5043150782585144,-0.4034833,0.016237710899762395
ANPEP,-0.011530518531799316,1.0966487075084954,0.7851378321647644,0.51125115,0.0016969646400867458
EPS8,-0.011537432670593262,0.8039827686664821,0.6475692987442017,-0.3908061,0.020273689998162946
HIRIP3,-0.011559844017028809,0.6333531083817704,0.5144233703613281,-0.5464639,0.0006831074630304155
MSH2,-0.01156306266784668,1.022535086405199,0.8585351705551147,0.47186908,0.004213018821790922
CPSF4,-0.011563420295715332,0.36439141490074184,0.29803329706192017,-0.41438216,0.013328007098486822
TGM2,-0.011563777923583984,1.7022532760716327,1.4281967878341675,0.7948776,1.1800993922067945e-08
SLC1A4,-0.01157999038696289,0.4801785903237153,0.3658967614173889,0.18764704,0.28039048333977373
PPP2R5E,-0.01159656047821045,0.8639097730647899,0.7040424942970276,0.55594957,0.0005253773244764677
MORF4L1,-0.011607885360717773,0.37498948956701234,0.2751050293445587,-0.33085492,0.05221638913649058
TARS2,-0.011616349220275879,0.5927783142593103,0.41485199332237244,-0.111190386,0.5248428071808275
METTL3,-0.011623144149780273,0.5509174800703885,0.4439173638820648,0.739341,3.911316141680059e-07
CTSD,-0.011623382568359375,1.3489812998737445,1.1792073249816895,0.38524207,0.022291651108774117
PFN2,-0.011630892753601074,1.220083094487387,1.0383336544036865,0.7429229,3.206341237521789e-07
DDX39B,-0.0116349458694458,0.7003537348634253,0.5938808917999268,0.6180851,7.604423994530919e-05
SPTLC2,-0.011640071868896484,0.4141608607226144,0.33044785261154175,0.5872511,0.00020840878257886284
MYCBP,-0.011645078659057617,0.5121733997165983,0.41360870003700256,0.28565678,0.09622060882757599
MARS1,-0.011656761169433594,0.639680841222115,0.47689977288246155,-0.34641594,0.04148957938626029
MGLL,-0.011670827865600586,0.39923087771633187,0.3276563882827759,0.5806119,0.0002555628866416096
ADPRS,-0.011699557304382324,0.6421066223969238,0.4300958216190338,0.4972928,0.002371303831727487
ETFDH,-0.011710405349731445,0.5551836722827229,0.46651536226272583,0.09637337,0.5818184457214314
IL1RAP,-0.011715292930603027,0.38481401245727015,0.31417933106422424,-0.2397195,0.16543714897604664
TRPV2,-0.011718511581420898,0.5878561523063642,0.41850709915161133,-0.48398533,0.0032209629207638583
FMR1,-0.011743426322937012,0.5260933922997831,0.4339466094970703,-0.13433586,0.4416700971013843
CKAP4,-0.011753559112548828,1.24682978115452,1.0528180599212646,0.6076108,0.0001083674098550944
SP3,-0.011758923530578613,0.736067789130502,0.6134563088417053,0.0013617305,0.9938056813821664
PSMA5,-0.011760234832763672,0.6267836154418197,0.4578612148761749,-0.3316946,0.05158611862934506
SH3BGRL,-0.011771798133850098,0.9068995811448817,0.7043372392654419,-0.46658218,0.0047226210724234585
POLR1G,-0.011783719062805176,0.7469374594648106,0.5814661383628845,0.14426364,0.40834064714252927
SLC25A11,-0.011785745620727539,0.4559695636124222,0.3697930872440338,0.09039384,0.6055649672444224
TRMT1L,-0.011808037757873535,0.3603015234301713,0.2752721607685089,0.10884483,0.5336772085520494
PEX16,-0.01181650161743164,0.4903776711695778,0.38915741443634033,0.59167427,0.00018147940407004307
RALB,-0.011850237846374512,1.0505807110893481,0.8501685261726379,0.63316995,4.462658521140542e-05
RAB7A,-0.01185750961303711,0.4250108065353237,0.33513155579566956,-0.3437527,0.04318713491606338
NAA15,-0.011870265007019043,0.869945470646667,0.6254587769508362,0.21502127,0.21480694898406208
RHOT2,-0.01190805435180664,0.46794682675881566,0.3615805506706238,-0.1676047,0.3358574813658084
WIZ,-0.011911749839782715,0.45167361677577383,0.35648706555366516,0.36213008,0.03253797268770183
TXNDC12,-0.011926054954528809,0.45649457868864524,0.37593355774879456,0.3095102,0.07040342524169302
NPC1,-0.011948227882385254,0.8743282873342815,0.696846604347229,0.74268544,3.249191478806494e-07
ERAP2,-0.011952042579650879,0.8278137557818348,0.648443877696991,0.15062544,0.38775690278201463
ABCC1,-0.011954188346862793,0.9184336357645447,0.7665480971336365,-0.71280235,1.5533160304276582e-06
BORCS7,-0.011957168579101562,0.47316596235588104,0.3377339541912079,-0.19581175,0.2596063216107903
EIF4A2,-0.011959314346313477,1.0546138596434078,0.8286436796188354,0.63791984,3.751037106618402e-05
MRPS15,-0.011963129043579102,0.4494433960838859,0.3601449429988861,0.58692545,0.00021052617949906055
ABT1,-0.01196753978729248,0.46343440697242955,0.3845498263835907,-0.1567998,0.3683690017089299
FLNB,-0.011976003646850586,1.0814221592374869,0.9405055642127991,-0.72397864,8.858268334046092e-07
GIGYF2,-0.011986613273620605,0.6253256426282715,0.45361506938934326,0.40510663,0.015773272594458498
SRPK1,-0.011989235877990723,0.5725641611119078,0.4487724006175995,-0.05520635,0.7527739809795734
ALG2,-0.011993885040283203,0.5691646364025956,0.46295908093452454,0.7819253,2.919549198440974e-08
NOP16,-0.012006044387817383,0.7059041729440165,0.5506974458694458,-0.28037658,0.10280596617603993
DIAPH2,-0.012010693550109863,0.27883395265072275,0.21987669169902802,-0.12226008,0.48413730869662236
DNPH1,-0.012013554573059082,0.9110577093410471,0.6979157328605652,0.3256695,0.05624564531167678
AAGAB,-0.012026786804199219,0.3499980130309516,0.27539825439453125,-0.04648643,0.7908765663735631
EEF2,-0.012040853500366211,1.0028650844311542,0.7690112590789795,-0.38833004,0.021152119101865582
PRC1,-0.012044191360473633,0.5564593103481881,0.43818163871765137,-0.3195569,0.06130814968130923
JAM3,-0.012055277824401855,0.5268869752982343,0.4189842641353607,-0.21759269,0.2092412246444289
BID,-0.012066364288330078,0.5728237568050445,0.506138026714325,0.4497147,0.006719644442661426
CTPS2,-0.01210331916809082,0.4919903526862543,0.3993929326534271,-0.68508524,5.6233809020366585e-06
SPTLC1,-0.01211392879486084,0.6883604993454909,0.5303901433944702,0.55674464,0.0005137599930127351
ITM2B,-0.012134075164794922,0.750139581089477,0.5857564806938171,0.3467218,0.04129817800627808
RBM10,-0.01213991641998291,0.4102071276398869,0.32662877440452576,-0.71386194,1.4744342187201869e-06
NCAPD3,-0.012141585350036621,0.8803679116562362,0.6685298681259155,-0.4526354,0.0063294136389627645
PITPNA,-0.012147188186645508,0.3806275273381655,0.2977660000324249,0.021301674,0.9033275222695849
NSD3,-0.012169241905212402,0.5342138024966013,0.4295959770679474,0.4261816,0.01068604279297409
STUB1,-0.012212276458740234,0.5440650958722899,0.4124201536178589,-0.06595742,0.7065835558280473
UFSP2,-0.0122147798538208,0.4003467814933922,0.3073914647102356,0.19456623,0.2627092620266441
TUBB3,-0.012235879898071289,1.6723748288834897,1.4241571426391602,0.6413226,3.306166228457902e-05
CHCHD3,-0.01225900650024414,0.5342849822937298,0.4027121961116791,0.5943484,0.00016675307865366218
AFAP1,-0.012262344360351562,0.7220638011734751,0.5300933718681335,0.5237899,0.0012411137293217628
MRPL41,-0.012264251708984375,0.5119474351375518,0.40685370564460754,-0.6510332,2.2863947439527282e-05
NOP9,-0.012289285659790039,0.3872008930503875,0.29485127329826355,0.0102632325,0.9533389935968267
CPNE1,-0.01229870319366455,0.8795707394776382,0.6993381977081299,-0.54855907,0.0006450539295177431
OGFR,-0.01230001449584961,0.7306654966045093,0.5325581431388855,0.29152405,0.0892861545912457
ASRGL1,-0.012303709983825684,0.6317383161595799,0.5104150772094727,0.29455537,0.08585718933647729
SLC35F6,-0.012314677238464355,0.8178818067162181,0.6955478191375732,0.35831577,0.03455058014244376
CLPB,-0.012330055236816406,0.3867802233916983,0.30781713128089905,0.17928313,0.30276934778324943
TOMM22,-0.012333869934082031,0.30721557073701017,0.23868773877620697,0.40192553,0.01669407414003002
ACP1,-0.012371301651000977,1.3409525562259879,1.015297293663025,0.51531154,0.00153547534678424
CRABP2,-0.012373805046081543,1.1374738354870153,0.8857044577598572,-0.37162927,0.027939051580034662
AP1G1,-0.012378931045532227,0.42348566590746356,0.3333791494369507,-0.06767932,0.6992758359491902
LXN,-0.012400269508361816,0.7896874096669975,0.6261752247810364,0.610537,9.82810697839086e-05
CHCHD1,-0.012400984764099121,0.7578001119643265,0.5833069682121277,0.8389681,3.0909390267651773e-10
HPCAL1,-0.01241147518157959,0.45461575509049057,0.35219183564186096,0.1724473,0.3218771436935506
KIF13B,-0.012414216995239258,0.5099836738161088,0.4313066005706787,-0.15374583,0.3778854973724287
SLC4A1AP,-0.012427687644958496,0.5605277347287523,0.4411925673484802,-0.29783905,0.0822583365691075
MYO6,-0.012430906295776367,0.7932123646216324,0.6700482964515686,0.09768687,0.5766580600011476
NDUFB10,-0.012458086013793945,0.4967270060930383,0.3983233869075775,0.13155574,0.4512623563691216
SNAP29,-0.012458086013793945,0.5594312618241507,0.4316573441028595,0.16072606,0.35634531690854016
TP53RK,-0.012464404106140137,0.5370794114511483,0.4394723176956177,-0.43322584,0.00933145119414498
CBX3,-0.012482523918151855,0.5573590377537533,0.46421095728874207,0.69405144,3.7669289539197365e-06
PFDN6,-0.01248466968536377,0.9483296818542799,0.7141935229301453,-0.49238762,0.002658428751659039
BAK1,-0.012487530708312988,0.6807498959861,0.526638388633728,-0.011353676,0.9483872680215185
ODR4,-0.012505650520324707,0.5024522311246603,0.39311298727989197,0.7258618,8.037062933880192e-07
F3,-0.01251363754272461,0.931674852682147,0.7348080277442932,0.21797343,0.20842566049667122
CACYBP,-0.012563228607177734,1.097643923435708,0.8579575419425964,-0.5104822,0.0017291735543820508
PPID,-0.012564301490783691,0.7778370504462786,0.6106977462768555,0.30830196,0.07156485282474143
CD9,-0.012571454048156738,0.7011657332042444,0.5469858050346375,-0.33530113,0.048947802676522906
AIMP2,-0.012601494789123535,0.5581334224719007,0.42294055223464966,-0.19654974,0.25777912984342466
ADAM10,-0.012603282928466797,0.5162321908294334,0.40947777032852173,-0.032383136,0.8534867361214432
FAM169A,-0.01260519027709961,0.4598003034064265,0.35271593928337097,0.3603733,0.03345269765471277
BORCS5,-0.012609362602233887,0.4730228547125377,0.35656559467315674,-0.23336022,0.1772880476588086
MRPL43,-0.012612342834472656,0.4476534398974351,0.36145466566085815,0.24607255,0.15417665512462506
CNTN1,-0.012613773345947266,0.7349967759249814,0.6094602346420288,-0.34672838,0.04129408170529369
ANKZF1,-0.01263284683227539,0.5160306433110033,0.41601669788360596,0.2444118,0.15706503041240746
SEPTIN7,-0.012637972831726074,0.6197865242838235,0.44471749663352966,0.35961333,0.033854839299389136
THEM6,-0.012642383575439453,0.5342189906862559,0.43869149684906006,0.42426294,0.011082616885136544
CPQ,-0.012650132179260254,0.8374590707143634,0.6387660503387451,-0.42634642,0.01065253265424227
NENF,-0.012661457061767578,0.6678786412189258,0.5108757019042969,-0.16016193,0.3580581180964422
PNO1,-0.012663483619689941,0.3839160815770569,0.320016086101532,0.050197408,0.7745971144521847
MTPN,-0.012668013572692871,1.3556166246647028,1.1436337232589722,0.7720792,5.585756352399873e-08
